"422d1cb9-b4a8-4ea9-ac1a-86543b4d1390","6","NURS","Spring 2023"
"4235a4c6-9d98-4d39-81ed-9f007e683ab5","1","FNCE","Spring 2021"
"4235a4c6-9d98-4d39-81ed-9f007e683ab5","1","MGMT","Spring 2021"
"4239eeec-754a-4ed7-b8ed-a44b14865bd4","4","UNDC","Spring 2022"
"4276a5e9-2558-4850-9b5d-458369a67713","4","UNDC","Spring 2022"
"428450e8-4bc0-474c-b096-764a9bee00a9","2","MEAM","Spring 2023"
"429005e8-3ec5-454d-bcfc-97acd0250aea","11","CLST","Spring 2021"
"42904e00-b22e-4046-a1d5-f2ecc467d0fd","2","CSCI","Spring 2022"
"429131f5-98eb-4cc3-afd4-8e71e3cda2ad","4","UNDC","Spring 2023"
"4291bab3-72eb-4543-90a9-b31608d1ec15","4","ECON","Spring 2021"
"4291bab3-72eb-4543-90a9-b31608d1ec15","4","URBS","Spring 2021"
"429c830e-dea6-4ba5-983e-9d070d537721","4","UNDC","Spring 2022"
"42a4f74e-11e4-44f1-aec2-9ce91dcbc052","4","UNDC","Spring 2023"
"42a76890-93fc-4b26-a9ca-9866ec29ef64","9","MEAM","Spring 2021"
"42d67bb7-d09e-430b-908c-b09bfb6eca29","1","WUNG","Spring 2021"
"42e7dc58-ecc1-40a3-afb1-96e25994ee53","1","WUNG","Spring 2023"
"42f83c91-c6a4-418b-b202-6d32556a98f8","2","SSE","Spring 2022"
"42fd7e43-a04e-453d-bd09-85c06f2f7a41","2","ASCS","Spring 2021"
"43199e13-ebed-4f42-a596-0fd6e4e59c80","4","BIOL","Spring 2021"
"431a71ce-b3a0-4066-aa6b-8e7e920d7c2b","2","CBE","Spring 2023"
"435a4827-cd71-4ec3-93c1-615b096ddd61","2","EE","Spring 2023"
"4370310e-1fe6-45d5-80dd-a6defb507e10","4","UNDC","Spring 2023"
"43881740-4b08-4a4f-a818-b1475ca6cde1","1","HCMP","Spring 2023"
"43881740-4b08-4a4f-a818-b1475ca6cde1","6","NURS","Spring 2023"
"4398d2ae-8227-4171-8d9d-963a8139037f","4","UNDC","Spring 2022"
"43bd71c9-35bc-419b-9bce-4bda6a3ea7b9","4","UNDC","Spring 2022"
"43c02404-3d18-436b-9a94-cac82b1f75b7","4","UNDC","Spring 2022"
"43c69b90-91b2-4e7e-8fcb-46b0c550b05e","4","UNDC","Spring 2022"
"43cb1e7c-6fd6-49bc-8ad5-dac510f90971","4","BIBB","Spring 2021"
"43ccffd3-bd29-437c-a091-a14431b17e66","4","UNDC","Spring 2023"
"43d71443-5260-4d99-bb1b-0e0f9e902712","4","ENGL","Spring 2021"
"43d8972c-4a7d-40a9-a24a-e0a67cacead7","1","WUNG","Spring 2021"
"43d8972c-4a7d-40a9-a24a-e0a67cacead7","4","UNDC","Spring 2021"
"43dd5b68-e881-4ac2-bd23-6f7df107e91a","2","CBE","Spring 2022"
"43ebb6f1-a216-4594-b025-2aa4dbc9e344","8","CRIM","Spring 2021"
"43ec1501-b78b-4769-8a75-6e61f8fb4a93","1","WUNG","Spring 2022"
"43ef3a05-1b9d-4ad6-8060-ba6ab7900530","4","PPE","Spring 2021"
"43f0b7ef-9d15-468d-acf4-a885edebdb0d","4","ECON","Spring 2019"
"43f6494d-918a-44b0-a7ff-3c8434946e08","4","UNDC","Spring 2023"
"440646d6-f308-4716-83ba-ea5135e09149","4","UNDC","Spring 2022"
"441f2b87-5b80-4e74-8ec8-667afa274154","4","PPE","Spring 2021"
"442ec0a7-b87a-4910-b6f8-8c7b442041b0","4","UNDC","Spring 2022"
"443a028b-962f-4249-83d7-8e0a1b73be94","2","CBE","Spring 2020"
"44611511-ca5b-4937-8f6a-a96f10d3afef","1","INSP","Spring 2022"
"44611511-ca5b-4937-8f6a-a96f10d3afef","4","INSP","Spring 2022"
"4465e8a7-71d7-40be-adfb-b0197e5d9dd1","4","UNDC","Spring 2023"
"447a6dec-b6a7-4374-9a36-e4f347db9c14","1","WUNG","Spring 2023"
"4492eef4-5be4-4bc3-ba32-f49ec2d562a8","4","UNDC","Spring 2022"
"4492f878-b995-4186-8d90-e46183dbc5a0","2","BE","Spring 2023"
"44b294f8-c6a6-4978-8578-05f207625ff4","4","STSC","Spring 2020"
"44b46cdb-7ac5-4ea7-a806-75e50b0cbefc","1","INSP","Spring 2022"
"44b46cdb-7ac5-4ea7-a806-75e50b0cbefc","4","INSP","Spring 2022"
"44b4f19e-cc3b-4c8c-9b57-ff8da16b23a9","9","CIT","Spring 2019"
"44b95d4a-ad48-4296-b9be-5c5bf9cd3f50","4","UNDC","Spring 2023"
"44bb0a18-84c5-4248-b926-c0a6050b4ace","4","UNDC","Spring 2022"
"44c04816-384c-487e-9bab-515e7f59c45d","2","BE","Spring 2022"
"44c6cca9-19d6-4bbb-92ba-c3a33e54bfb7","4","UNDC","Spring 2022"
"44cba84a-23ad-4184-8cb5-7508f5347452","4","PSYC","Spring 2021"
"44e7d090-225b-42a4-8f32-5f4372587425","4","UNDC","Spring 2023"
"450706c4-ea38-43fa-9d8a-39a374a0f5e9","1","WUNG","Spring 2021"
"451c8799-8a67-48fd-9347-50f2c8ab0ed7","4","PPE","Spring 2021"
"452054d2-cd87-403a-97b5-1de577e8cd42","4","HSOC","Spring 2021"
"4526d92b-b56c-456a-8ce5-68bb92e7d4d9","4","UNDC","Spring 2022"
"45296f11-d18b-49b7-9cec-32cf1a94a88f","4","UNDC","Spring 2022"
"452bc51d-25ef-45fc-9937-6f5c6cc1fba5","1","WUNG","Spring 2023"
"453009bc-b928-4425-9563-22a95b67021b","4","UNDC","Spring 2023"
"453e0a4f-9a2e-482d-ac6b-b00a5c6e7506","12","MSSP","Fall 2019"
"45421522-64d8-44c6-a6cd-fa1e3d7a3d89","4","UNDC","Spring 2023"
"454f39b5-9fb4-4782-8ffc-e165e6a65582","4","UNDC","Spring 2022"
"456f3171-4eb4-41bc-b8e0-0430a5cf0452","2","CSCI","Spring 2023"
"456fc0b5-b3eb-4279-90c6-9db177ce1691","4","UNDC","Spring 2023"
"4575fd67-5a14-4ca2-9101-14c71f0d6ce1","1","WUNG","Spring 2022"
"4575fd67-5a14-4ca2-9101-14c71f0d6ce1","4","UNDC","Spring 2022"
"458219d4-19bc-4e10-bc97-678c17503d83","4","ECON","Spring 2021"
"458219d4-19bc-4e10-bc97-678c17503d83","4","URBS","Spring 2021"
"45837ac9-cecc-46b0-b15d-87d6b0e3915f","4","INTR","Spring 2022"
"45a00034-a141-42f5-a603-b8b9ec3ba95a","4","UNDC","Spring 2023"
"45b30b73-90d5-4eba-860f-333c93b99248","1","WUNG","Spring 2022"
"45bbed5b-b8ca-4681-b03b-60118b5404c4","9","MEAM","Spring 2021"
"45c826c7-ac69-4a06-a053-8cee8eef6d23","2","CBE","Spring 2023"
"45c826c7-ac69-4a06-a053-8cee8eef6d23","4","UNDC","Spring 2023"
"45f88fb7-6df5-45bf-9a8f-190baf3a5bd6","2","BE","Spring 2023"
"46025689-cd86-4523-8b9f-9e8fa683dbee","2","BE","Spring 2022"
"460d8658-6395-4459-81f6-071c0c3d0995","1","WUNG","Spring 2023"
"460f98ef-4175-4bdc-a143-01e7af51af77","4","UNDC","Spring 2022"
"4613447b-a589-4f18-9649-b3a3e9b9116a","4","UNDC","Spring 2021"
"4613db1b-0ad1-4d58-85f2-130b251289e6","4","UNDC","Spring 2022"
"4627af1d-fac2-42ea-9249-e32a8d0dab89","4","UNDC","Spring 2023"
"4630d0dd-807b-4270-8ac6-15d2560ab1e9","4","UNDC","Spring 2023"
"4630decd-9fbc-427d-abbb-e63d2221115e","4","UNDC","Spring 2023"
"46326590-1694-4004-9e9c-f1bc8fa3ce62","2","NETS","Spring 2022"
"46419cdc-fc14-4121-923d-2d1b1a392b8b","1","WUNG","Spring 2021"
"46419cdc-fc14-4121-923d-2d1b1a392b8b","2","CSCI","Spring 2021"
"46464e45-5b88-4942-bf36-a817aaa0b8be","4","UNDC","Spring 2023"
"4674b10c-65f4-4a72-ae34-04025adedb97","1","WUNG","Spring 2022"
"4674b10c-65f4-4a72-ae34-04025adedb97","2","BE","Spring 2022"
"4684fa6f-cd23-4bdc-b849-bb64fc110496","4","PHYS","Spring 2021"
"468896d6-66e5-4c1a-994c-57115ee44e25","9","CBE","Spring 2021"
"46abb9ce-2cfd-4e7e-8df2-98e43c41d192","4","UNDC","Spring 2022"
"46b00ca9-631b-4197-98a6-0d11a4697093","1","FNCE","Fall 2019"
"46b00ca9-631b-4197-98a6-0d11a4697093","1","LGST","Fall 2019"
"46b00ca9-631b-4197-98a6-0d11a4697093","4","EALC","Fall 2019"
"46b14aa8-9b80-4cfd-9ee5-c922e129fd10","4","ECON","Spring 2021"
"46b2ad2b-cbd4-4764-aa52-8ea0d5e18280","2","CSCI","Spring 2021"
"46b43c11-09a1-4969-ad6d-ea082474f388","9","SE","Spring 2020"
"46c01005-6c36-412c-9ed6-6b44472fb59c","4","UNDC","Spring 2022"
"46e55697-473f-40f5-b776-4ef0f5b50931","2","BE","Spring 2022"
"46fcbe2e-7a3a-44dc-bcf6-e10ceb669266","4","UNDC","Spring 2023"
"470d4888-29be-40c0-ba8d-7a7cb65f5846","4","UNDC","Spring 2023"
"471bc564-f3d0-4005-9707-4df65c504ebc","1","WUNG","Spring 2022"
"472e6230-05a5-4d02-b2a5-eaa53f04c78d","1","WUNG","Spring 2022"
"4737a66b-e56b-428c-8d26-f6fdcdba812f","4","STSC","Spring 2019"
"4738456c-130a-4cbd-a97a-fb75733707a2","1","WUNG","Spring 2023"
"4738456c-130a-4cbd-a97a-fb75733707a2","2","CSCI","Spring 2023"
"473a42be-674d-49b8-83ad-0015078c9486","2","SSE","Spring 2020"
"473a42be-674d-49b8-83ad-0015078c9486","9","DATS","Spring 2021"
"473b02b7-0084-4864-b4de-ee0bd5ab01c2","4","UNDC","Spring 2022"
"4768f323-d92e-4f64-8206-cb368a897e29","1","WUNG","Spring 2023"
"476a817a-5d2e-4f20-b4f6-891a4060825a","4","UNDC","Spring 2022"
"476aa128-f01e-4209-b8e5-4d1eaaf691c2","6","NURS","Spring 2020"
"478a4f0c-df60-4d77-baff-a9e0e9cd92e6","2","CSCI","Spring 2023"
"478f3b01-6cd2-4939-b755-20504a1f75c7","4","UNDC","Spring 2023"
"47952c40-fb77-4bc9-888a-5ce2a18d2968","4","BIBB","Spring 2020"
"47990e85-e8af-4ad1-9072-881c510aa83c","4","UNDC","Spring 2022"
"479efa86-8094-420a-87ff-68a9f39a626f","9","CIS","Spring 2021"
"47c76507-f188-4e40-b6b7-27c85612b94a","9","CIT","Spring 2021"
"47c8f8f8-a92d-4408-b6b7-b759520ed8d1","1","WUNG","Spring 2021"
"47c8f8f8-a92d-4408-b6b7-b759520ed8d1","2","CSCI","Spring 2021"
"47ce1e37-d633-4693-af88-94b065884dab","4","UNDC","Spring 2022"
"47d9d8a5-00ad-4768-93ab-c5d2c1da25eb","3","CMHS","Summer 2020"
"47f6bf1e-6eb2-4c28-9ec4-b5b45afff7b9","2","CDXF","Spring 2022"
"4810a6e7-72d4-4e8b-9a80-058e02a0682b","1","WUNG","Spring 2023"
"48120700-28b1-4ac0-9b91-15ca25d426f1","4","UNDC","Spring 2022"
"48326af5-3555-4963-b2cc-69d2855c624d","12","MSSP","Summer 2020"
"484c073c-1a40-4858-b3df-d37235a9b069","4","UNDC","Spring 2022"
"4859f030-ae0d-48e3-8229-30cfd656069e","4","UNDC","Spring 2022"
"48688bea-6ee5-4168-99ed-fb182fa25a98","4","UNDC","Spring 2023"
"487f89e3-437b-464f-957d-e44012ca7627","16","CPLT","Spring 2021"
"48843a8d-9326-4554-be98-45c0fb3eaf24","4","UNDC","Spring 2023"
"4885bb05-20c9-441a-bcea-f9af15eb81fb","4","BIBB","Spring 2021"
"48928f34-551d-44d6-b0a1-47adc1afc7eb","4","PSCI","Spring 2020"
"489941c0-5516-42a8-97b3-21147a47979b","4","UNDC","Spring 2023"
"48a0d7ca-49bc-4141-805c-a45bbb605b2c","2","MEAM","Spring 2023"
"48a170af-35ed-4106-8870-95b4b2a623f5","4","UNDC","Spring 2023"
"48a1bc60-e872-4861-8ffd-9c515ab2b482","2","MEAM","Spring 2021"
"48b9d189-9237-4eae-aa02-2f0baacab9a9","4","ECON","Spring 2019"
"48c19cdd-70f9-429a-a23d-11969ebfdcaf","4","UNDC","Spring 2023"
"48e3e22a-96b5-44c1-8db8-b92115947801","4","UNDC","Spring 2023"
"48e49324-d244-4cdd-96de-dfe859f49da1","2","BE","Spring 2022"
"48e49f82-5944-4ba5-915a-2d0a32f9ce23","1","WUNG","Spring 2023"
"48e63d6d-2c73-47fd-bb39-a166284db9ef","4","UNDC","Spring 2023"
"490297a6-0633-486d-b811-f3c0e336b9c0","4","UNDC","Spring 2023"
"49240d70-1077-438f-bb87-02a39e470ce8","4","UNDC","Spring 2023"
"492e9c50-dbc3-43cf-a466-341e089c8712","4","UNDC","Spring 2022"
"4935df85-0404-403b-b406-2512b74eb0d8","4","UNDC","Spring 2022"
"493b6b52-4ff4-4fe7-bb06-5558a91fd559","6","NURS","Spring 2023"
"494909d4-9416-4383-9500-8232b7ca46a7","2","BE","Spring 2021"
"49628e03-f0f2-4dbb-807b-30eaa0e5ce3a","4","UNDC","Fall 2022"
"4977c9a4-abac-47cc-bca4-fb3f23b636dc","1","WUNG","Spring 2022"
"49915af9-86cd-457d-a833-00824a8298f8","4","UNDC","Spring 2023"
"49a3e64d-f588-487c-bc66-281377555ede","2","CMPE","Spring 2021"
"49cc1ef1-56f0-48fe-8079-9e583aca2ebe","1","WUNG","Spring 2022"
"49cc1ef1-56f0-48fe-8079-9e583aca2ebe","2","CSCI","Spring 2022"
"49d08c24-7f18-4fc0-8cbf-2bc0462ef568","6","NURS","Spring 2022"
"49d73a28-9e53-44f4-8c48-e7671372f3a2","4","UNDC","Spring 2023"
"4a09169d-2c57-4ded-aeb0-4a9745f60970","11","BADS","Summer 2021"
"4a1a4ea6-d68a-4ad9-bd99-bae6a02b2eba","4","UNDC","Spring 2022"
"4a206b0b-4c71-4df0-8e56-77c1bae0a963","4","UNDC","Spring 2022"
"4a2b27c2-71cf-4f8d-b331-846fb7cfb8e1","1","HCMP","Spring 2022"
"4a2b27c2-71cf-4f8d-b331-846fb7cfb8e1","6","NURS","Spring 2022"
"4a319e0c-3681-4704-8306-703ca0329bf5","4","UNDC","Spring 2023"
"4a3eff97-250e-4618-9b5c-1570687779ed","1","WUNG","Spring 2023"
"4a3eff97-250e-4618-9b5c-1570687779ed","2","CD","Spring 2023"
"4a439515-4dc9-46a6-b6a0-355c7da1a987","4","PSCI","Spring 2020"
"4a48934a-2809-4a1f-bbbe-1f9d042ab8af","1","FNCE","Spring 2021"
"4a48934a-2809-4a1f-bbbe-1f9d042ab8af","1","STAT","Spring 2021"
"4a48934a-2809-4a1f-bbbe-1f9d042ab8af","4","BIOL","Spring 2021"
"4a5508fb-b721-41c0-ac04-0b0d7ea86b6f","4","UNDC","Spring 2021"
"4a72b6d1-b93f-4999-a37f-5b4077479768","4","UNDC","Spring 2022"
"4a772bf2-ae23-4dc0-9b6c-25796dd892a6","2","MEAM","Spring 2021"
"4a9f81ee-5571-44ab-a5b5-5d0bfdf16b1a","4","UNDC","Spring 2022"
"4aa8a983-a1a7-406a-9210-340ece34684d","5","HSPV","Spring 2020"
"4aadccd8-f0eb-476b-b292-7d746b6ed921","1","WUNG","Spring 2021"
"4ab92742-cf65-45d1-bdc1-c81aedb61587","4","CIMS","Spring 2021"
"4ab9f9fe-d2f0-4acb-858f-efeceb1ce6a8","4","UNDC","Spring 2023"
"4abd8a68-8277-4a52-bd3c-3db869883f60","4","UNDC","Spring 2023"
"4ad30c8a-d28d-4c6e-a45e-9b495f7cf4ac","2","CBE","Spring 2023"
"4af921b4-e1e3-4f08-82b7-db6d47dd16c4","4","UNDC","Spring 2023"
"4b063e37-762d-4316-acee-c0c93fde035c","4","URBS","Spring 2021"
"4b256b2b-7941-4392-ba43-f81d36ceffb7","1","WUNG","Spring 2021"
"4b31c097-1be9-44f8-ae75-719f65aa8d69","4","UNDC","Spring 2022"
"4b4843ff-4a92-4553-911a-c66d84eb5890","1","WUNG","Spring 2022"
"4b805c24-d521-482b-bd90-cf27161ee841","4","UNDC","Spring 2022"
"4b858db9-c1ed-4df6-8382-fb644b157fa1","4","UNDC","Spring 2023"
"4b92b425-57ba-453d-a25f-e414ee6c05bd","2","BE","Spring 2023"
"4b961736-eced-4511-88df-ca35438c5f05","4","UNDC","Spring 2023"
"4b96bb01-310d-487c-9f3e-f824ea337e6a","4","UNDC","Spring 2023"
"4b9a4ecc-4481-44c7-963a-11e9c94b2f3e","4","UNDC","Spring 2022"
"4ba89886-a280-4780-ba46-9b73c32418a3","4","UNDC","Spring 2023"
"4bd8ede7-7252-4f3b-af98-714bb852c80f","4","UNDC","Spring 2023"
"4beebf91-d677-450d-82b5-096a5decc086","4","BIOL","Spring 2021"
"4bf02d98-6a4f-4264-8ac8-6596aa5a747a","4","UNDC","Spring 2023"
"4c05066e-42d2-425c-9fec-bcabd84292ce","1","WUNG","Spring 2023"
"4c194bc1-0133-4b59-8915-cc7027875b6a","4","UNDC","Spring 2022"
"4c28f4c4-a710-4658-aa82-1a5c2aefa60a","4","UNDC","Spring 2022"
"4c43d6b1-e817-4fcb-87c3-0cf9120d48b4","4","UNDC","Spring 2021"
"4c4f78f0-a807-4797-b6d4-02464bb68c41","4","UNDC","Spring 2022"
"4c541e6a-7104-4094-932e-6e0a09ecc42e","4","UNDC","Spring 2022"
"4c54c552-dce0-40bf-a894-5fe2f0953954","1","WUNG","Spring 2023"
"4c55b1c9-690d-434b-83fe-5a439e8f5a89","2","MEAM","Spring 2022"
"4c7a6ed2-083d-46c8-ada2-82f168f7dec1","1","WUNG","Spring 2023"
"4c7dcc10-ca29-464b-9e70-8074abc9bfa9","2","DMD","Spring 2021"
"4ca1b0bc-f298-4759-ab8e-1530c87f9c6f","4","UNDC","Spring 2023"
"4ca4398e-b696-4277-955e-14184f75a90f","4","UNDC","Spring 2023"
"4ccfec03-abe5-4253-b76d-bc9b344da006","16","CPLT","Spring 2021"
"4ccfec03-abe5-4253-b76d-bc9b344da006","16","USA","Spring 2020"
"4cd4157a-35a0-45fc-ba01-0cb39f03a890","1","WUNG","Spring 2022"
"4ce75c75-2440-4345-92ce-4b75471d02a3","1","WUNG","Spring 2021"
"4cfdef08-13fd-4641-8bcb-35641fd38033","2","BE","Spring 2023"
"4d0cae81-9830-47f0-909c-f03f7ed51e22","1","WUNG","Spring 2022"
"4d0e2484-187b-494a-ab0e-5d70ca941f66","1","WUNG","Spring 2022"
"4d10e1c9-308a-4ac8-8493-029c264bd358","4","UNDC","Spring 2022"
"4d185407-e6e7-46b2-bb16-cc7e1e3bd75a","16","ARCT","Fall 2019"
"4d188585-d106-412f-9c05-2fb8806caf87","13","FNCE","Spring 2020"
"4d2312b9-4880-474f-8ee3-26e4de1270e5","4","UNDC","Spring 2022"
"4d24c71d-9306-4bcd-82ef-6a04f9aa838b","1","FNCE","Spring 2020"
"4d24c71d-9306-4bcd-82ef-6a04f9aa838b","1","MGMT","Spring 2020"
"4d3b4fe7-5fd9-48da-893d-29216cce9843","4","ANTH","Spring 2021"
"4d3d1af3-c83c-4e3c-a144-e1936ebf148e","1","FNCE","Spring 2020"
"4d3d1af3-c83c-4e3c-a144-e1936ebf148e","1","MGMT","Spring 2020"
"4d3ebc81-b87a-408a-9024-a05e556a675a","1","WUNG","Spring 2023"
"4d41d079-989e-4a78-9fc1-0cada1361996","1","WUNG","Spring 2022"
"4d4c37ba-d855-43b0-84ab-0ebffdc5cbf9","2","CSCI","Spring 2023"
"4d50f304-4eb6-4d35-9b15-f3bcf8a99681","2","MSE","Spring 2022"
"4d687d9f-129d-4d0f-b237-599a571e947a","4","ENGL","Spring 2021"
"4d687d9f-129d-4d0f-b237-599a571e947a","4","HIST","Spring 2021"
"4d6c2ee2-8a54-4175-8954-84dd5f52809f","4","ECON","Spring 2021"
"4d6d9866-880c-40d4-80eb-b9dae76bd0a9","4","UNDC","Spring 2023"
"4d717563-761d-42d1-bafa-1a85b561a246","2","CSCI","Spring 2022"
"4d8c0486-37b9-45f7-8ea4-630cc6682588","1","WUNG","Spring 2023"
"4d8f7f30-bee3-4317-aa97-85f5422fc66a","2","ASCS","Spring 2021"
"4d917ef8-8bdb-4cd6-88ca-2384426fc732","1","FNCE","Spring 2020"
"4d917ef8-8bdb-4cd6-88ca-2384426fc732","2","CSCI","Spring 2020"
"4da2fd69-0839-4dee-a0cb-6195ef8b730b","4","UNDC","Spring 2023"
"4da58e1d-3dff-45a7-b3d7-84daa107a3c5","11","BADS","Summer 2019"
"4dbd8fa7-fbaa-426e-a65d-3dbade763a2e","1","WUNG","Spring 2022"
"4dbd8fa7-fbaa-426e-a65d-3dbade763a2e","2","CSCI","Spring 2022"
"4dc0c406-91e9-49d0-9c03-f586b7ff6f9f","2","CMPE","Spring 2023"
"4dc4c9ae-1fda-4188-bcf3-2589cef8c624","4","UNDC","Spring 2023"
"4dc5e2cf-afb7-48ca-98b8-d93cb612aa4e","4","UNDC","Spring 2023"
"4dca2d42-e022-4644-acf5-436fdf8a03c0","4","UNDC","Spring 2023"
"4dd9f478-2560-493f-8e46-0e17d823ac87","4","UNDC","Spring 2023"
"4decc770-ae91-4b7b-afba-638b6d8414f8","4","UNDC","Spring 2022"
"4e183fe8-1074-4ccc-916e-d1f02004eb01","2","CMPE","Spring 2022"
"4e1841b0-7934-438a-9f0e-1cc6452f7bb6","4","UNDC","Spring 2022"
"4e1c285b-846e-4ac0-90d9-2a67c4a267e1","1","FNCE","Spring 2021"
"4e3612c9-87bd-485b-ace5-5f2718b62234","4","PPE","Spring 2021"
"4e429297-6a2e-4fff-8b48-99b1f30ceb3f","1","WUNG","Spring 2022"
"4e55f043-a44a-46b7-b84b-08acb8bee9ea","1","WUNG","Spring 2023"
"4e55f043-a44a-46b7-b84b-08acb8bee9ea","2","CD","Spring 2023"
"4e59390e-638b-49cd-8054-fd0e8996f383","2","CBE","Spring 2022"
"4e59390e-638b-49cd-8054-fd0e8996f383","4","UNDC","Spring 2022"
"4e615003-06e6-4ce6-bd30-f19d9c6ab195","4","UNDC","Spring 2023"
"4e642a4a-80d4-4a31-9806-0eea1aad57c9","2","DMD","Spring 2022"
"4e663a35-6f57-4207-8742-ee171dc8a0dd","2","CBE","Spring 2023"
"4e6af7a0-ffb3-4174-b925-881a2be2c917","4","UNDC","Spring 2023"
"4e74bd81-1b1f-4b45-94be-8268783b8163","9","SE","Spring 2020"
"4e762fb8-2486-429a-b052-1c002b48d42d","2","EE","Spring 2021"
"4e9e37f1-583d-4233-aa37-d4a3d4802024","8","CRIM","Spring 2021"
"4e9e98c1-e6bc-4f80-b8c4-1ebce07276c6","4","UNDC","Spring 2023"
"4eba4654-9108-4d23-8df0-404d473ca884","1","WUNG","Spring 2022"
"4ebc74fa-b481-44eb-bf28-51035ebdd42a","9","ROBO","Spring 2021"
"4ed13bea-fd28-475c-8adf-9002e827d009","4","UNDC","Spring 2022"
"4ed232c9-3169-4856-b487-e3362a253512","4","UNDC","Spring 2022"
"4ee40a97-7e50-4d9f-9710-ce42c6a4a944","13","FNCE","Spring 2021"
"4efc2f6e-9344-4929-9526-1d539784080e","2","CSCI","Spring 2022"
"4f0a0a1c-582a-4dab-b08a-ee5895fc2e42","4","UNDC","Spring 2022"
"4f151165-3c4d-4942-93ae-eca52dbd000d","4","UNDC","Spring 2022"
"4f1e1b0a-f7df-402e-89f7-5a5c56eb74d5","4","UNDC","Spring 2022"
"4f45c1aa-ee8b-4a09-bc6c-e7e35fd549f0","6","NURS","Spring 2022"
"4f4b6c0a-1315-4317-9d1f-dbcaf0e59bb1","4","INTR","Spring 2021"
"4f506baa-7f9a-47aa-9067-486e7a6bb2a1","4","UNDC","Spring 2023"
"4f5eae48-f134-4240-9603-7efd524912c8","1","WUNG","Spring 2022"
"4f7e74af-8e52-49ef-9790-5c0f88c57afb","4","UNDC","Spring 2023"
"4f802d2a-b8db-4647-9076-91077e2e310f","1","WUNG","Spring 2023"
"4f8f892a-b8d6-4d52-b398-9a48dea2e842","1","INSP","Spring 2023"
"4f8f892a-b8d6-4d52-b398-9a48dea2e842","4","INSP","Spring 2023"
"4faddf1a-b355-4b3e-bba3-abf91f24eae7","1","WUNG","Spring 2021"
"4faddf1a-b355-4b3e-bba3-abf91f24eae7","4","UNDC","Spring 2021"
"4fbae6c4-dbc6-4d90-90c5-389422373714","1","WUNG","Spring 2023"
"4fbe5954-b225-4abd-8ba9-80e408559f4e","9","EE","Spring 2021"
"4fc19637-e601-409e-abd5-6c311a60747a","12","SWRK","Spring 2021"
"4ff948b7-fee0-4b20-b6ad-31edfa4415ad","1","WUNG","Spring 2023"
"50051d04-dc16-4871-af68-03ccbd914b9f","1","WUNG","Spring 2021"
"502587ea-6141-4739-8c32-170be4b1b532","2","MEAM","Spring 2022"
"5032c553-3dc8-40ea-92e8-daaf5863cbf9","4","UNDC","Spring 2023"
"503f3fbf-6f3b-443b-bf56-c6ecae59e01c","1","WUNG","Spring 2023"
"503fc768-bd75-4fff-b837-c76c9c23373f","2","CBE","Spring 2022"
"506c1683-6126-4395-b69c-215a0a16f4c0","4","UNDC","Spring 2023"
"5072e071-7182-4d13-a4a8-9fc6f247c753","4","UNDC","Spring 2021"
"507f7423-621f-4690-ad1f-b5eb74308f42","4","UNDC","Spring 2023"
"507fdb1f-b910-4dfe-b612-89f39c1463b3","4","UNDC","Spring 2023"
"5082f91d-9fb6-40d3-b85b-57e590078139","4","UNDC","Spring 2022"
"5086ed7b-a39a-4c64-b95b-d5285ae2296b","2","MEAM","Spring 2023"
"50983859-95a8-4e2b-86ba-ffedc79a8f26","4","UNDC","Spring 2023"
"50a18573-f21a-4fe8-95b9-2820e2b7c614","1","INSP","Spring 2022"
"50a18573-f21a-4fe8-95b9-2820e2b7c614","4","INSP","Spring 2022"
"50a2e818-187f-424b-99ba-9b6e9a800dc0","4","UNDC","Spring 2023"
"50a3cde7-6e49-4fc4-b4e2-ed2954c0d2ab","2","BE","Spring 2023"
"50a5e80c-8d64-425d-94f3-a8b769e9e2fb","4","UNDC","Spring 2023"
"50b34869-63b0-49e1-850f-14c81616548d","1","WUNG","Spring 2022"
"50b8cf71-5c6a-490b-8af7-6be8137c504e","1","WUNG","Spring 2022"
"50b8cf71-5c6a-490b-8af7-6be8137c504e","2","CSCI","Spring 2022"
"50bd65c1-3fca-43e0-b28a-726b13f40b30","4","UNDC","Spring 2022"
"50cb2deb-603c-4e19-91f0-9975de90155b","1","INSP","Spring 2023"
"50cb2deb-603c-4e19-91f0-9975de90155b","4","INSP","Spring 2023"
"50d4e254-1b21-4894-99b0-e1a6a8c2cd07","4","UNDC","Spring 2023"
"50df7344-5ad8-4e54-9fbd-19035d302e58","1","STAT","Spring 2020"
"50df7344-5ad8-4e54-9fbd-19035d302e58","9","DATS","Spring 2020"
"50e2bb12-1d30-47e6-9003-7cdbb4e378ec","1","MGMT","Spring 2020"
"50ec2aa4-4d5b-4082-8450-72f67c6a814f","4","UNDC","Spring 2022"
"50f0e844-93a6-449b-8103-0d8fabc98a93","4","UNDC","Spring 2023"
"50fc1e42-982c-4e2b-80fe-4a552108f687","1","WUNG","Spring 2022"
"513024f1-b4d8-4ebf-a898-cb4517c64486","2","ASCB","Spring 2023"
"51320eaf-4518-4083-9ee5-9870acca3915","1","FNCE","Spring 2020"
"51320eaf-4518-4083-9ee5-9870acca3915","4","PSYC","Spring 2020"
"5137d041-bb8a-428f-a894-6d3b089d5220","1","WUNG","Spring 2022"
"5137d041-bb8a-428f-a894-6d3b089d5220","2","CSCI","Spring 2022"
